id	V-score	VL-score	db	name
K15226	0.1	1	KEGG	arogenate dehydrogenase (NADP+) [EC:1.3.1.78]
K15229	0.06	0.77815125	KEGG	methylamine dehydrogenase heavy chain [EC:1.4.9.1]
K15230	0.11	1.041392685	KEGG	ATP-citrate lyase alpha-subunit [EC:2.3.3.8]
K15231	0.1	1	KEGG	ATP-citrate lyase beta-subunit [EC:2.3.3.8]
K15232	0.1	1	KEGG	citryl-CoA synthetase large subunit [EC:6.2.1.18]
K15233	0.09	0.954242509	KEGG	citryl-CoA synthetase small subunit
K15234	0.25	1.397940009	KEGG	citryl-CoA lyase [EC:4.1.3.34]
K15236	0.01	0	KEGG	gamma-hexachlorocyclohexane dehydrochlorinase [EC:4.5.1.-]
K15237	6.42	2.807535028	KEGG	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 1 [EC:1.3.1.-]
K15238	9.66	2.984977126	KEGG	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-]
K15241	0.6	1.77815125	KEGG	tetrachlorohydroquinone reductive dehalogenase [EC:1.21.4.5]
K15253	0.08	0.903089987	KEGG	chlorocatechol 1,2-dioxygenase [EC:1.13.11.-]
K15314	3.65	2.562292864	KEGG	enediyne polyketide synthase
K15320	1.33	2.123851641	KEGG	6-methylsalicylic acid synthase [EC:2.3.1.165]
K15357	1.85	2.267171728	KEGG	N-formylmaleamate deformylase [EC:3.5.1.106]
K15359	1.29	2.11058971	KEGG	6-hydroxy-3-succinoylpyridine 3-monooxygenase [EC:1.14.13.163]
K15372	5.22	2.717670503	KEGG	taurine---2-oxoglutarate transaminase [EC:2.6.1.55]
K15373	8.74	2.941511433	KEGG	sulfoacetaldehyde reductase [EC:1.1.1.313]
K15408	0.17	1.230448921	KEGG	cytochrome c oxidase subunit I+III [EC:7.1.1.9]
K15633	0.12	1.079181246	KEGG	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K15634	9.12	2.959994838	KEGG	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
K15635	0.1	1	KEGG	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K15652	0.01	0	KEGG	3-dehydroshikimate dehydratase [EC:4.2.1.118]
K15717	0.02	0.301029996	KEGG	prostamide/prostaglandin F2alpha synthase [EC:1.11.1.20]
K15736	10	3.541704023	KEGG	(S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]
K15737	0.06	0.77815125	KEGG	glutarate dioxygenase [EC:1.14.11.64]
K15745	0.37	1.568201724	KEGG	phytoene desaturase (3,4-didehydrolycopene-forming) [EC:1.3.99.30]
K15751	0.8	1.903089987	KEGG	carbazole 1,9a-dioxygenase [EC:1.14.12.22]
K15752	0.35	1.544068044	KEGG	carbazole 1,9a-dioxygenase ferredoxin component
K15753	0.21	1.322219295	KEGG	carbazole 1,9a-dioxygenase ferredoxin reductase component
K15754	0.01	0	KEGG	2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, small subunit [EC:1.13.11.-]
K15755	0.01	0	KEGG	2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, large subunit [EC:1.13.11.-]
K15756	2.51	2.399673721	KEGG	2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13]
K15757	0.24	1.380211242	KEGG	toluene methyl-monooxygenase [EC:1.14.15.26]
K15758	2.14	2.330413773	KEGG	toluene methyl-monooxygenase electron transfer component [EC:1.18.1.3]
K15760	0.01	0	KEGG	toluene monooxygenase system protein A [EC:1.14.13.236 1.14.13.-]
K15762	0.26	1.414973348	KEGG	toluene monooxygenase system ferredoxin subunit
K15764	0.01	0	KEGG	toluene monooxygenase system protein E [EC:1.14.13.236 1.14.13.-]
K15765	2.8	2.447158031	KEGG	toluene monooxygenase electron transfer component [EC:1.18.1.3]
K15783	1.57	2.195899652	KEGG	ectoine hydrolase [EC:3.5.4.44]
K15784	0.41	1.612783857	KEGG	N2-acetyl-L-2,4-diaminobutanoate deacetylase [EC:3.5.1.125]
K15786	1.54	2.187520721	KEGG	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]
K15792	0.42	1.62324929	KEGG	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]
K15862	0.03	0.477121255	KEGG	cytochrome c oxidase cbb3-type subunit I/II [EC:7.1.1.9]
K15863	0.16	1.204119983	KEGG	NADH-quinone oxidoreductase subunit L/M [EC:7.1.1.2]
K15864	0.05	0.698970004	KEGG	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]
K15866	0.88	1.944482672	KEGG	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K15876	0.04	0.602059991	KEGG	cytochrome c nitrite reductase small subunit
K15893	1.55	2.190331698	KEGG	glycerate dehydrogenase [EC:1.1.1.29]
K15907	0.85	1.929418926	KEGG	pentalenene oxygenase [EC:1.14.15.32]
K15918	0.04	0.602059991	KEGG	D-glycerate 3-kinase [EC:2.7.1.31]
K15941	0.02	0.301029996	KEGG	deoxynogalonate / 12-deoxyaklanonic acid monooxygenase [EC:1.13.12.22 1.13.12.-]
K15944	10	3.079904468	KEGG	nogalaviketone/aklaviketone reductase [EC:1.1.1.- 1.1.1.362]
K15972	0.24	1.380211242	KEGG	tetracenomycin A2 monooxygenase-dioxygenase [EC:1.14.13.200]
K15982	1.41	2.149219113	KEGG	3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.15.30]
K15983	2.76	2.440909082	KEGG	3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30]
K15997	0.07	0.84509804	KEGG	3-alpha-mycarosylerythronolide B desosaminyl transferase auxiliary protein
K16043	5.08	2.705863712	KEGG	scyllo-inositol 2-dehydrogenase (NAD+) [EC:1.1.1.370]
K16044	5.49	2.739572344	KEGG	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371]
K16047	0.31	1.491361694	KEGG	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase [EC:1.14.14.12]
K16048	0.16	1.204119983	KEGG	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase reductase component [EC:1.5.1.-]
K16049	0.01	0	KEGG	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase [EC:1.13.11.25]
K16050	4.18	2.621176282	KEGG	4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase [EC:3.7.1.17]
K16157	0.01	0	KEGG	methane monooxygenase component A alpha chain [EC:1.14.13.25]
K16161	2.66	2.424881637	KEGG	methane monooxygenase component C [EC:1.14.13.25]
K16164	0.17	1.230448921	KEGG	acylpyruvate hydrolase [EC:3.7.1.5]
K16165	0.14	1.146128036	KEGG	fumarylpyruvate hydrolase [EC:3.7.1.20]
K16171	0.14	1.146128036	KEGG	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]
K16173	1.71	2.23299611	KEGG	glutaryl-CoA dehydrogenase (non-decarboxylating) [EC:1.3.99.32]
K16177	0.11	1.041392685	KEGG	monomethylamine corrinoid protein
K16179	0.17	1.230448921	KEGG	dimethylamine corrinoid protein
K16180	0.55	1.740362689	KEGG	methylornithine synthase [EC:5.4.99.58]
K16181	0.67	1.826074803	KEGG	3-methylornithine--L-lysine ligase [EC:6.3.2.59]
K16182	0.02	0.301029996	KEGG	3-methylornithyl-N6-L-lysine dehydrogenase [EC:1.4.1.-]
K16242	0.01	0	KEGG	phenol/toluene 2-monooxygenase (NADH) P3/A3 [EC:1.14.13.244 1.14.13.243]
K16246	2.75	2.439332694	KEGG	phenol/toluene 2-monooxygenase (NADH) P5/A5 [EC:1.14.13.244 1.14.13.243]
K16269	5.09	2.706717782	KEGG	cis-1,2-dihydrobenzene-1,2-diol/chlorobenzene dihydrodiol dehydrogenase [EC:1.3.1.19 1.3.1.119]
K16303	0.01	0	KEGG	p-cumate 2,3-dioxygenase subunit beta [EC:1.14.12.25]
K16304	0.06	0.77815125	KEGG	p-cumate 2,3-dioxygenase ferredoxin component
K16305	0.03	0.477121255	KEGG	fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:4.1.2.13 2.2.1.11]
K16306	0.04	0.602059991	KEGG	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]
K16319	1.09	2.037426498	KEGG	anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]
K16320	0.05	0.698970004	KEGG	anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]
K16342	0.02	0.301029996	KEGG	cytosolic phospholipase A2 [EC:3.1.1.4]
K16363	0.23	1.361727836	KEGG	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
K16370	3.69	2.567026366	KEGG	6-phosphofructokinase 2 [EC:2.7.1.11]
K16371	0.71	1.851258349	KEGG	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ
K16421	0.12	1.079181246	KEGG	4-hydroxymandelate synthase [EC:1.13.11.46]
K16422	1.7	2.230448921	KEGG	4-hydroxymandelate oxidase [EC:1.1.3.46]
K16423	1.21	2.08278537	KEGG	(S)-3,5-dihydroxyphenylglycine transaminase [EC:2.6.1.103]
K16431	0.99	1.995635195	KEGG	FAD-dependent halogenase [EC:1.14.19.-]
K16435	0.08	0.903089987	KEGG	dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase [EC:4.2.1.159]
K16436	10	3.489114369	KEGG	dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]
K16438	5	2.698970004	KEGG	5-epimerase [EC:5.1.3.-]
K16439	8.01	2.903632516	KEGG	reductase EvaE
K16514	0.04	0.602059991	KEGG	4-oxalomesaconate tautomerase [EC:5.3.2.8]
K16515	2.61	2.416640507	KEGG	4-oxalomesaconate hydratase [EC:4.2.1.83]
K16593	0.85	1.929418926	KEGG	pimeloyl-[acyl-carrier protein] synthase [EC:1.14.14.46]
K16619	0.04	0.602059991	KEGG	phospholipase C / alpha-toxin [EC:3.1.4.3]
K16792	0.21	1.322219295	KEGG	methanogen homoaconitase large subunit [EC:4.2.1.114]
K16793	0.08	0.903089987	KEGG	methanogen homoaconitase small subunit [EC:4.2.1.114]
K16843	1.85	2.267171728	KEGG	(S)-sulfolactate dehydrogenase [EC:1.1.1.310]
K16844	0.12	1.079181246	KEGG	(2R)-3-sulfolactate dehydrogenase (NADP+) [EC:1.1.1.338]
K16845	0.03	0.477121255	KEGG	(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]
K16846	0.04	0.602059991	KEGG	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]
K16849	0.02	0.301029996	KEGG	altronate dehydratase small subunit [EC:4.2.1.7]
K16850	0.05	0.698970004	KEGG	altronate dehydratase large subunit [EC:4.2.1.7]
K16871	4.04	2.606381365	KEGG	4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]
K16873	0.73	1.86332286	KEGG	5-(hydroxymethyl)furfural/furfural oxidase [EC:1.1.3.47 1.1.3.-]
K16876	2.51	2.399673721	KEGG	2-furoate---CoA ligase [EC:6.2.1.31]
K16877	0.12	1.079181246	KEGG	2-furoyl-CoA dehydrogenase large subunit [EC:1.3.99.8]
K16878	0.06	0.77815125	KEGG	2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8]
K16879	0.12	1.079181246	KEGG	2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit [EC:1.3.99.8]
K16880	0.79	1.897627091	KEGG	2-oxoglutaroyl-CoA hydrolase
K16901	0.03	0.477121255	KEGG	anthranilate 3-monooxygenase (FAD) / 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.8 1.14.14.9]
K16902	0.18	1.255272505	KEGG	FAD reductase [NAD(P)H] [EC:1.5.1.45]
K16937	0.45	1.653212514	KEGG	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]
K16950	0.01	0	KEGG	anaerobic sulfite reductase subunit A
K16951	0.68	1.832508913	KEGG	anaerobic sulfite reductase subunit B
K16955	0.1	1	KEGG	methylated-thiol--corrinoid protein
K16964	0.23	1.361727836	KEGG	dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4]
K16965	0.08	0.903089987	KEGG	dimethylsulfide dehydrogenase subunit beta
K16968	0.74	1.86923172	KEGG	methanesulfonate monooxygenase subunit alpha [EC:1.14.13.111]
K16969	0.01	0	KEGG	methanesulfonate monooxygenase subunit beta [EC:1.14.13.111]
K17048	0.08	0.903089987	KEGG	ethylbenzene hydroxylase subunit beta
K17067	0.67	1.826074803	KEGG	formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37]
K17103	1.07	2.029383778	KEGG	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K17195	0.27	1.431363764	KEGG	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]
K17216	1.65	2.217483944	KEGG	cystathionine beta-synthase (O-acetyl-L-serine) [EC:2.5.1.134]
K17217	0.96	1.982271233	KEGG	cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]
K17219	0.2	1.301029996	KEGG	sulfur reductase molybdopterin subunit
K17220	0.08	0.903089987	KEGG	sulfur reductase FeS subunit
K17223	0.18	1.255272505	KEGG	L-cysteine S-thiosulfotransferase [EC:2.8.5.2]
K17224	0.5	1.698970004	KEGG	S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]
K17225	0.07	0.84509804	KEGG	sulfane dehydrogenase subunit SoxC
K17226	0.04	0.602059991	KEGG	sulfur-oxidizing protein SoxY
K17227	0.01	0	KEGG	sulfur-oxidizing protein SoxZ
K17228	0.37	1.568201724	KEGG	dimethylsulfone monooxygenase [EC:1.14.14.35]
K17229	0.31	1.491361694	KEGG	sulfide dehydrogenase [flavocytochrome c] flavoprotein chain [EC:1.8.2.3]
K17230	0.77	1.886490725	KEGG	cytochrome subunit of sulfide dehydrogenase
K17285	0.07	0.84509804	KEGG	methanethiol oxidase [EC:1.8.3.4]
K17476	0.4	1.602059991	KEGG	pentalenolactone synthase [EC:1.14.19.8]
K17487	7.14	2.853698212	KEGG	7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase [EC:3.1.4.56]
K17488	1.52	2.181843588	KEGG	GTP cyclohydrolase IV [EC:3.5.4.39]
K17625	10	3.202215776	KEGG	dTDP-4-keto-6-deoxyhexose reductase [EC:1.1.1.-]
K17717	3.14	2.496929648	KEGG	phospholipase D [EC:3.1.4.4]
K17743	1.1	2.041392685	KEGG	D-xylose reductase [EC:1.1.1.307 1.1.1.430 1.1.1.431]
K17744	1.68	2.225309282	KEGG	L-galactose dehydrogenase [EC:1.1.1.316]
K17745	8.75	2.942008053	KEGG	sepiapterin reductase [EC:1.1.1.325]
K17747	5.3	2.72427587	KEGG	1-deoxy-11beta-hydroxypentalenate dehydrogenase [EC:1.1.1.340]
K17748	0.36	1.556302501	KEGG	benzylmalate synthase [EC:2.3.3.-]
K17749	0.22	1.342422681	KEGG	3-benzylmalate isomerase [EC:4.2.1.-]
K17750	0.22	1.342422681	KEGG	3-benzylmalate dehydrogenase [EC:1.1.1.-]
K17753	0.22	1.342422681	KEGG	isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286]
K17755	0.67	1.826074803	KEGG	choline oxidase [EC:1.1.3.17]
K17818	2.97	2.472756449	KEGG	D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]
K17829	1.41	2.149219113	KEGG	crotonyl-CoA reductase [EC:1.3.1.86]
K17865	0.28	1.447158031	KEGG	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K17872	0.55	1.740362689	KEGG	demethylphylloquinone reductase [EC:1.6.5.12]
K17898	0.01	0	KEGG	D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]
K17942	0.01	0	KEGG	phosphomevalonate decarboxylase [EC:4.1.1.99]
K17950	2.32	2.365487985	KEGG	L-cysteate sulfo-lyase [EC:4.4.1.25]
K17989	1.6	2.204119983	KEGG	L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K18013	0.34	1.531478917	KEGG	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]
K18014	0.02	0.301029996	KEGG	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]
K18020	0.12	1.079181246	KEGG	glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8]
K18021	0.05	0.698970004	KEGG	glyceraldehyde dehydrogenase medium subunit [EC:1.2.99.8]
K18022	0.13	1.113943352	KEGG	glyceraldehyde dehydrogenase small subunit [EC:1.2.99.8]
K18028	0.01	0	KEGG	2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K18029	0.12	1.079181246	KEGG	nicotinate dehydrogenase subunit A [EC:1.17.2.1]
K18030	0.15	1.176091259	KEGG	nicotinate dehydrogenase subunit B [EC:1.17.2.1]
K18056	0.39	1.591064607	KEGG	1-deoxypentalenic acid 11beta-hydroxylase [EC:1.14.11.35]
K18057	0.69	1.838849091	KEGG	pentalenolactone F synthase [EC:1.14.11.36]
K18062	0.94	1.973127854	KEGG	cephamycin C biosynthesis protein
K18067	4.16	2.619093331	KEGG	phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K18068	1.07	2.029383778	KEGG	phthalate 4,5-dioxygenase [EC:1.14.12.7]
K18069	2.02	2.305351369	KEGG	phthalate 4,5-dioxygenase reductase component [EC:1.18.1.-]
K18074	0.29	1.462397998	KEGG	terephthalate 1,2-dioxygenase oxygenase component alpha subunit [EC:1.14.12.15]
K18075	0.02	0.301029996	KEGG	terephthalate 1,2-dioxygenase oxygenase component beta subunit [EC:1.14.12.15]
K18077	2.34	2.369215857	KEGG	terephthalate 1,2-dioxygenase reductase component [EC:1.18.1.-]
K18087	0.09	0.954242509	KEGG	biphenyl 2,3-dioxygenase ferredoxin component
K18088	0.83	1.919078092	KEGG	biphenyl 2,3-dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18089	0.01	0	KEGG	benzene/toluene/chlorobenzene dioxygenase ferredoxin component
K18090	0.29	1.462397998	KEGG	benzene/toluene/chlorobenzene dioxygenase ferredoxin reductase component [EC:1.18.1.3 1.18.1.-]
K18091	0.11	1.041392685	KEGG	pentalenolactone D synthase [EC:1.14.13.170 1.14.13.171]
K18092	4.11	2.613841822	KEGG	2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
K18106	1.7	2.230448921	KEGG	D-galacturonate reductase [EC:1.1.1.-]
K18118	0.22	1.342422681	KEGG	succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18119	1.13	2.053078443	KEGG	succinate-semialdehyde dehydrogenase [EC:1.2.1.76]
K18120	0.81	1.908485019	KEGG	4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K18121	1.31	2.117271296	KEGG	glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]
K18122	0.22	1.342422681	KEGG	4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
K18123	0.41	1.612783857	KEGG	4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
K18124	0.16	1.204119983	KEGG	glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360]
K18125	1.31	2.117271296	KEGG	aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]
K18126	0.8	1.903089987	KEGG	2-dehydro-3-deoxygluconokinase / 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.178]
K18127	0.34	1.531478917	KEGG	2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51]
K18128	1.58	2.198657087	KEGG	D-glyceraldehyde dehydrogenase (NADP+) [EC:1.2.1.89]
K18209	0.83	1.919078092	KEGG	fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]
K18210	0.25	1.397940009	KEGG	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]
K18223	0.02	0.301029996	KEGG	propane 2-monooxygenase large subunit [EC:1.14.13.227]
K18224	0.01	0	KEGG	propane 2-monooxygenase small subunit [EC:1.14.13.227]
K18225	2.84	2.45331834	KEGG	propane monooxygenase reductase component [EC:1.18.1.-]
K18227	0.95	1.977723605	KEGG	p-cumate 2,3-dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18240	0.02	0.301029996	KEGG	chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]
K18242	0.82	1.913813852	KEGG	salicylate 5-hydroxylase large subunit [EC:1.14.13.172]
K18243	0.05	0.698970004	KEGG	salicylate 5-hydroxylase small subunit [EC:1.14.13.172]
K18248	0.98	1.991226076	KEGG	anthranilate 1,2-dioxygenase ferredoxin component
K18249	0.87	1.939519253	KEGG	anthranilate 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.-]
K18251	0.13	1.113943352	KEGG	phthalate 3,4-dioxygenase subunit alpha [EC:1.14.12.-]
K18253	0.02	0.301029996	KEGG	phthalate 3,4-dioxygenase ferredoxin component
K18254	0.5	1.698970004	KEGG	phthalate 3,4-dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18255	2.76	2.440909082	KEGG	phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-]
K18256	0.42	1.62324929	KEGG	3,4-dihydroxyphthalate decarboxylase [EC:4.1.1.69]
K18257	7.06	2.848804701	KEGG	cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase [EC:1.3.1.49]
K18276	0.28	1.447158031	KEGG	6-hydroxy-3-succinoylpyridine 3-monooxygenase [EC:1.14.13.163]
K18277	0.18	1.255272505	KEGG	trimethylamine monooxygenase [EC:1.14.13.148]
K18282	0.29	1.462397998	KEGG	cyanide dihydratase [EC:3.5.5.-]
K18288	0.21	1.322219295	KEGG	itaconate CoA-transferase [EC:2.8.3.-]
K18289	0.25	1.397940009	KEGG	itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]
K18290	0.04	0.602059991	KEGG	itaconyl-CoA hydratase [EC:4.2.1.56]
K18291	0.01	0	KEGG	itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
K18292	0.23	1.361727836	KEGG	(S)-citramalyl-CoA lyase [EC:4.1.3.25]
K18293	2.48	2.394451681	KEGG	p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3]
K18310	2.31	2.36361198	KEGG	beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]
K18315	0.14	1.146128036	KEGG	(5R)-carbapenem-3-carboxylate synthase [EC:1.14.20.3]
K18316	7.02	2.846337112	KEGG	carbapenam-3-carboxylate synthase [EC:6.3.3.6]
K18317	0.62	1.792391689	KEGG	carboxymethylproline synthase [EC:2.3.1.226]
K18318	0.6	1.77815125	KEGG	carbapenem biosynthesis protein, putative proline dehydrogenase [EC:1.5.-.-]
K18319	1.86	2.269512944	KEGG	carbapenem biosynthesis protein CpmE
K18333	10	3.028164419	KEGG	L-fucose dehydrogenase [EC:1.1.1.435]
K18334	0.19	1.278753601	KEGG	L-fuconate dehydratase [EC:4.2.1.68]
K18335	10	3.094471129	KEGG	2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase [EC:1.1.1.434]
K18336	0.17	1.230448921	KEGG	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]
K18337	10	3.056142262	KEGG	L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]
K18355	0.23	1.361727836	KEGG	phenylglyoxylate dehydrogenase alpha subunit [EC:1.2.1.58]
K18356	0.25	1.397940009	KEGG	phenylglyoxylate dehydrogenase beta subunit [EC:1.2.1.58]
K18357	0.06	0.77815125	KEGG	phenylglyoxylate dehydrogenase gamma subunit [EC:1.2.1.58]
K18358	0.03	0.477121255	KEGG	phenylglyoxylate dehydrogenase delta subunit [EC:1.2.1.58]
K18359	0.84	1.924279286	KEGG	phenylglyoxylate dehydrogenase epsilon subunit [EC:1.2.1.58]
K18360	0.03	0.477121255	KEGG	phenylacetyl-CoA:acceptor oxidoreductase accessory protein
K18361	0.18	1.255272505	KEGG	phenylacetyl-CoA:acceptor oxidoreductase [EC:1.17.5.1 3.1.2.25]
K18362	0.12	1.079181246	KEGG	phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit
K18364	0.01	0	KEGG	2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]
K18365	0.74	1.86923172	KEGG	4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]
K18366	0.24	1.380211242	KEGG	acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]
K18369	2.74	2.437750563	KEGG	alcohol dehydrogenase [EC:1.1.1.-]
K18370	1.47	2.167317335	KEGG	alcohol dehydrogenase [EC:1.1.1.-]
K18371	0.17	1.230448921	KEGG	acetone monooxygenase (methyl acetate-forming) [EC:1.14.13.226]
K18372	1.58	2.198657087	KEGG	methyl acetate hydrolase [EC:3.1.1.114]
K18382	2.6	2.414973348	KEGG	NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]
K18383	0.84	1.924279286	KEGG	feruloyl-CoA hydratase/lyase [EC:4.1.2.61]
K18471	2.13	2.328379603	KEGG	methylglyoxal reductase [EC:1.1.1.-]
K18472	0.08	0.903089987	KEGG	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]
K18473	1.36	2.133538908	KEGG	acetoacetyl-[acyl-carrier protein] synthase [EC:2.3.1.180]
K18556	0.4	1.602059991	KEGG	NADH-dependent fumarate reductase subunit A [EC:1.3.1.6]
K18557	0.2	1.301029996	KEGG	NADH-dependent fumarate reductase subunit B [EC:1.3.1.6]
K18562	3.63	2.559906625	KEGG	2-oxoglutarate-dependent dioxygenase [EC:1.14.20.-]
K18582	5.69	2.755112266	KEGG	carbapenam-3-carboxylate synthase [EC:6.3.3.6]
K18583	0.72	1.857332496	KEGG	carboxymethylproline synthase [EC:2.3.1.226]
K18589	10	3.240798771	KEGG	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
K18590	10	3.298634783	KEGG	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
K18591	10	3.301680949	KEGG	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
K18593	0.12	1.079181246	KEGG	4-hydroxybutyrate---CoA ligase (ADP-forming) [EC:6.2.1.56]
K18594	0.13	1.113943352	KEGG	3-hydroxypropionyl-CoA synthetase (ADP-forming) [EC:6.2.1.-]
K18602	0.64	1.806179974	KEGG	malonic semialdehyde reductase [EC:1.1.1.-]
K18603	0.29	1.462397998	KEGG	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]
K18604	0.09	0.954242509	KEGG	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]
